avg_ps,min_ps,max_ps,burst_ps,pause_ps
-40.0,-424.0,176.0,-528.0,504.0
8.0,-232.0,256.0,-480.0,528.0
-24.0,-424.0,216.0,-472.0,568.0
48.0,-240.0,264.0,-520.0,528.0
48.0,-232.0,256.0,-544.0,528.0
72.0,-232.0,240.0,-544.0,544.0
120.0,-184.0,328.0,-544.0,568.0
144.0,-96.0,360.0,-552.0,576.0
32.0,-304.0,240.0,-472.0,520.0
48.0,-232.0,264.0,-520.0,528.0
56.0,-264.0,264.0,-496.0,528.0
48.0,-240.0,280.0,-520.0,528.0
72.0,-360.0,280.0,-504.0,528.0
56.0,-264.0,288.0,-520.0,544.0
80.0,-144.0,288.0,-520.0,528.0
56.0,-240.0,264.0,-552.0,544.0
56.0,-232.0,304.0,-520.0,528.0
8.0,-376.0,256.0,-480.0,504.0
80.0,-184.0,280.0,-520.0,528.0
56.0,-264.0,240.0,-480.0,528.0
192.0,-120.0,360.0,-544.0,568.0
48.0,-360.0,264.0,-528.0,528.0
48.0,-328.0,256.0,-504.0,528.0
144.0,-160.0,352.0,-520.0,568.0
48.0,-240.0,280.0,-480.0,520.0
32.0,-312.0,216.0,-528.0,528.0
24.0,-288.0,280.0,-520.0,520.0
0.0,-360.0,288.0,-520.0,544.0
8.0,-280.0,232.0,-504.0,504.0
32.0,-312.0,240.0,-520.0,520.0
32.0,-400.0,240.0,-528.0,528.0
8.0,-360.0,176.0,-496.0,528.0
96.0,-288.0,304.0,-528.0,552.0
32.0,-184.0,200.0,-472.0,504.0
48.0,-232.0,280.0,-496.0,552.0
48.0,-264.0,264.0,-520.0,528.0
0.0,-360.0,200.0,-528.0,504.0
48.0,-240.0,256.0,-496.0,552.0
48.0,-280.0,232.0,-528.0,528.0
72.0,-136.0,312.0,-480.0,528.0
0.0,-312.0,240.0,-528.0,544.0
-16.0,-376.0,192.0,-520.0,400.0
120.0,-240.0,288.0,-528.0,568.0
96.0,-184.0,304.0,-520.0,544.0
80.0,-192.0,256.0,-480.0,544.0
104.0,-168.0,312.0,-520.0,544.0
128.0,-168.0,336.0,-528.0,576.0
48.0,-216.0,280.0,-520.0,544.0
104.0,-208.0,288.0,-544.0,552.0
72.0,-208.0,264.0,-528.0,528.0
120.0,-136.0,312.0,-496.0,544.0
80.0,-144.0,304.0,-520.0,528.0
144.0,-112.0,336.0,-520.0,544.0
120.0,-160.0,352.0,-520.0,544.0
80.0,-192.0,288.0,-520.0,528.0
48.0,-192.0,264.0,-424.0,504.0
48.0,-256.0,288.0,-528.0,568.0
192.0,-136.0,376.0,-544.0,552.0
152.0,-88.0,352.0,-544.0,528.0
128.0,-72.0,328.0,-504.0,528.0
80.0,-208.0,360.0,-528.0,528.0
80.0,-256.0,288.0,-520.0,520.0
104.0,-168.0,304.0,-504.0,520.0
120.0,-64.0,328.0,-496.0,528.0
48.0,-192.0,312.0,-504.0,528.0
48.0,-264.0,336.0,-528.0,504.0
32.0,-264.0,288.0,-472.0,504.0
-96.0,-400.0,128.0,-520.0,408.0
-16.0,-312.0,256.0,-496.0,504.0
56.0,-288.0,288.0,-528.0,504.0
120.0,-336.0,336.0,-528.0,544.0
56.0,-232.0,280.0,-520.0,504.0
-16.0,-256.0,280.0,-504.0,520.0
-16.0,-264.0,256.0,-480.0,504.0
8.0,-328.0,264.0,-480.0,504.0
56.0,-264.0,352.0,-520.0,520.0
72.0,-168.0,280.0,-528.0,504.0
48.0,-184.0,288.0,-496.0,504.0
80.0,-232.0,280.0,-424.0,520.0
80.0,-240.0,312.0,-480.0,504.0
120.0,-144.0,328.0,-504.0,544.0
120.0,-136.0,352.0,-456.0,544.0
48.0,-280.0,240.0,-520.0,504.0
80.0,-168.0,352.0,-504.0,520.0
104.0,-144.0,352.0,-520.0,528.0
80.0,-192.0,336.0,-504.0,520.0
48.0,-256.0,232.0,-496.0,504.0
8.0,-328.0,256.0,-528.0,400.0
-40.0,-408.0,152.0,-496.0,400.0
24.0,-288.0,304.0,-520.0,528.0
144.0,-216.0,376.0,-504.0,520.0
104.0,-192.0,352.0,-520.0,528.0
104.0,-256.0,352.0,-544.0,528.0
72.0,-232.0,336.0,-480.0,528.0
32.0,-240.0,280.0,-504.0,504.0
48.0,-240.0,288.0,-456.0,520.0
48.0,-288.0,240.0,-520.0,504.0
0.0,-288.0,192.0,-456.0,408.0
32.0,-280.0,256.0,-472.0,504.0
56.0,-208.0,328.0,-496.0,504.0
-40.0,-360.0,232.0,-504.0,496.0
48.0,-192.0,312.0,-520.0,504.0
48.0,-216.0,264.0,-472.0,504.0
8.0,-280.0,256.0,-448.0,496.0
-24.0,-240.0,200.0,-504.0,504.0
24.0,-312.0,280.0,-528.0,504.0
32.0,-280.0,256.0,-472.0,504.0
48.0,-304.0,288.0,-520.0,528.0
8.0,-352.0,280.0,-472.0,504.0
-48.0,-336.0,256.0,-480.0,408.0
56.0,-192.0,256.0,-504.0,504.0
80.0,-240.0,304.0,-528.0,520.0
8.0,-256.0,240.0,-544.0,496.0
24.0,-352.0,216.0,-520.0,504.0
-16.0,-376.0,240.0,-504.0,400.0
-16.0,-456.0,264.0,-480.0,400.0
-16.0,-376.0,216.0,-520.0,408.0
24.0,-376.0,280.0,-496.0,504.0
0.0,-336.0,256.0,-504.0,504.0
32.0,-216.0,232.0,-520.0,520.0
32.0,-312.0,240.0,-528.0,520.0
48.0,-264.0,312.0,-504.0,528.0
0.0,-232.0,216.0,-520.0,504.0
80.0,-192.0,336.0,-520.0,544.0
80.0,-232.0,336.0,-448.0,528.0
48.0,-264.0,304.0,-528.0,504.0
120.0,-192.0,328.0,-528.0,544.0
72.0,-256.0,256.0,-504.0,544.0
48.0,-232.0,280.0,-528.0,544.0
8.0,-216.0,240.0,-496.0,504.0
48.0,-256.0,304.0,-480.0,504.0
48.0,-208.0,288.0,-480.0,520.0
96.0,-240.0,328.0,-520.0,520.0
32.0,-256.0,240.0,-504.0,504.0
-48.0,-408.0,168.0,-456.0,504.0
-16.0,-232.0,232.0,-480.0,504.0
32.0,-192.0,232.0,-496.0,504.0
-16.0,-400.0,176.0,-456.0,504.0
-40.0,-328.0,200.0,-456.0,424.0
-16.0,-312.0,232.0,-496.0,520.0
-64.0,-336.0,128.0,-520.0,504.0
-40.0,-288.0,200.0,-504.0,496.0
96.0,-288.0,328.0,-528.0,528.0
48.0,-208.0,264.0,-528.0,528.0
80.0,-168.0,256.0,-520.0,528.0
80.0,-208.0,288.0,-480.0,576.0
72.0,-208.0,288.0,-496.0,528.0
104.0,-264.0,304.0,-504.0,528.0
48.0,-232.0,240.0,-528.0,552.0
48.0,-232.0,304.0,-528.0,528.0
48.0,-240.0,264.0,-504.0,504.0
32.0,-256.0,264.0,-448.0,520.0
8.0,-384.0,256.0,-520.0,528.0
-24.0,-328.0,216.0,-528.0,504.0
-24.0,-400.0,192.0,-528.0,504.0
72.0,-144.0,336.0,-504.0,528.0
80.0,-232.0,304.0,-480.0,528.0
56.0,-232.0,256.0,-496.0,504.0
56.0,-288.0,304.0,-504.0,520.0
56.0,-256.0,304.0,-472.0,528.0
24.0,-352.0,256.0,-504.0,520.0
80.0,-120.0,328.0,-528.0,528.0
104.0,-160.0,312.0,-480.0,528.0
104.0,-168.0,304.0,-520.0,544.0
32.0,-304.0,280.0,-472.0,520.0
48.0,-264.0,264.0,-496.0,520.0
96.0,-256.0,312.0,-496.0,520.0
56.0,-352.0,328.0,-504.0,528.0
48.0,-288.0,280.0,-504.0,520.0
72.0,-168.0,280.0,-480.0,520.0
96.0,-256.0,280.0,-544.0,520.0
0.0,-312.0,176.0,-432.0,504.0
-16.0,-216.0,192.0,-480.0,496.0
-72.0,-400.0,192.0,-528.0,496.0
-40.0,-376.0,176.0,-472.0,504.0
-40.0,-312.0,176.0,-496.0,504.0
0.0,-304.0,256.0,-504.0,520.0
-16.0,-288.0,232.0,-520.0,520.0
8.0,-312.0,216.0,-520.0,520.0
-72.0,-336.0,192.0,-520.0,520.0
48.0,-232.0,232.0,-480.0,520.0
56.0,-160.0,280.0,-528.0,528.0
48.0,-192.0,256.0,-432.0,520.0
48.0,-288.0,264.0,-504.0,552.0
120.0,-112.0,312.0,-544.0,576.0
72.0,-232.0,288.0,-504.0,528.0
56.0,-264.0,256.0,-544.0,520.0
32.0,-288.0,232.0,-480.0,528.0
56.0,-160.0,240.0,-544.0,544.0
0.0,-280.0,192.0,-528.0,504.0
-24.0,-472.0,176.0,-520.0,504.0
8.0,-384.0,240.0,-528.0,504.0
8.0,-256.0,232.0,-496.0,504.0
8.0,-256.0,240.0,-544.0,520.0
48.0,-240.0,280.0,-504.0,520.0
32.0,-360.0,288.0,-528.0,568.0
120.0,-136.0,312.0,-504.0,576.0
128.0,-192.0,312.0,-528.0,544.0
128.0,-160.0,336.0,-544.0,576.0
104.0,-216.0,352.0,-544.0,576.0
72.0,-144.0,264.0,-528.0,520.0
24.0,-280.0,240.0,-528.0,520.0
72.0,-208.0,328.0,-472.0,552.0
120.0,-184.0,328.0,-520.0,552.0
32.0,-192.0,264.0,-544.0,504.0
24.0,-304.0,256.0,-520.0,528.0
48.0,-256.0,288.0,-496.0,528.0
104.0,-184.0,328.0,-456.0,568.0
56.0,-208.0,264.0,-520.0,528.0
96.0,-264.0,304.0,-456.0,528.0
72.0,-288.0,264.0,-528.0,528.0
48.0,-216.0,264.0,-504.0,520.0
24.0,-360.0,256.0,-520.0,520.0
48.0,-232.0,256.0,-528.0,520.0
72.0,-192.0,304.0,-520.0,544.0
24.0,-352.0,264.0,-528.0,504.0
8.0,-336.0,288.0,-480.0,504.0
48.0,-168.0,264.0,-504.0,520.0
80.0,-144.0,328.0,-528.0,544.0
128.0,-240.0,384.0,-528.0,568.0
56.0,-168.0,312.0,-480.0,552.0
120.0,-96.0,328.0,-528.0,528.0
56.0,-288.0,280.0,-456.0,544.0
8.0,-264.0,264.0,-528.0,528.0
48.0,-216.0,312.0,-504.0,552.0
32.0,-280.0,304.0,-528.0,544.0
72.0,-216.0,264.0,-472.0,520.0
72.0,-144.0,336.0,-520.0,528.0
48.0,-352.0,280.0,-528.0,520.0
24.0,-280.0,256.0,-424.0,496.0
0.0,-240.0,288.0,-432.0,544.0
-16.0,-312.0,232.0,-520.0,504.0
8.0,-336.0,304.0,-496.0,520.0
32.0,-280.0,240.0,-520.0,520.0
48.0,-280.0,312.0,-456.0,544.0
32.0,-208.0,256.0,-480.0,528.0
32.0,-280.0,280.0,-504.0,520.0
72.0,-264.0,304.0,-528.0,544.0
-16.0,-304.0,216.0,-472.0,496.0
-64.0,-360.0,152.0,-496.0,424.0
-64.0,-408.0,200.0,-496.0,520.0
48.0,-288.0,232.0,-480.0,520.0
32.0,-256.0,216.0,-504.0,544.0
48.0,-256.0,328.0,-496.0,544.0
8.0,-216.0,256.0,-480.0,520.0
8.0,-352.0,192.0,-496.0,520.0
8.0,-216.0,240.0,-480.0,520.0
80.0,-208.0,264.0,-528.0,528.0
104.0,-208.0,280.0,-552.0,520.0
56.0,-184.0,264.0,-496.0,528.0
48.0,-352.0,288.0,-472.0,528.0
80.0,-304.0,312.0,-552.0,528.0
48.0,-336.0,288.0,-520.0,528.0
96.0,-192.0,288.0,-528.0,528.0
96.0,-280.0,328.0,-528.0,528.0
120.0,-144.0,328.0,-528.0,552.0
152.0,-216.0,336.0,-528.0,544.0
168.0,-184.0,376.0,-528.0,592.0
200.0,-96.0,400.0,-552.0,592.0
168.0,-192.0,376.0,-496.0,544.0
48.0,-208.0,288.0,-520.0,520.0
24.0,-280.0,240.0,-496.0,504.0
56.0,-264.0,232.0,-504.0,520.0
32.0,-280.0,264.0,-528.0,504.0
128.0,-136.0,376.0,-504.0,528.0
104.0,-240.0,352.0,-520.0,568.0
8.0,-328.0,216.0,-520.0,496.0
104.0,-288.0,312.0,-496.0,528.0
48.0,-328.0,264.0,-552.0,504.0
72.0,-304.0,304.0,-480.0,504.0
32.0,-232.0,256.0,-408.0,496.0
-16.0,-360.0,240.0,-496.0,408.0
-16.0,-288.0,216.0,-504.0,496.0
32.0,-240.0,216.0,-520.0,504.0
72.0,-192.0,288.0,-496.0,520.0
-24.0,-328.0,232.0,-504.0,408.0
8.0,-352.0,200.0,-504.0,408.0
24.0,-312.0,264.0,-472.0,520.0
72.0,-264.0,264.0,-480.0,504.0
-40.0,-400.0,200.0,-504.0,408.0
0.0,-384.0,240.0,-496.0,504.0
48.0,-304.0,304.0,-432.0,504.0
48.0,-312.0,256.0,-504.0,504.0
104.0,-288.0,336.0,-528.0,576.0
72.0,-288.0,288.0,-520.0,504.0
96.0,-184.0,328.0,-480.0,552.0
48.0,-216.0,264.0,-480.0,504.0
80.0,-232.0,328.0,-504.0,520.0
48.0,-304.0,256.0,-448.0,520.0
-40.0,-360.0,216.0,-480.0,504.0
8.0,-384.0,232.0,-552.0,520.0
24.0,-264.0,216.0,-496.0,520.0
48.0,-264.0,240.0,-520.0,520.0
48.0,-280.0,256.0,-496.0,504.0
96.0,-256.0,328.0,-456.0,528.0
96.0,-280.0,328.0,-520.0,544.0
152.0,-168.0,352.0,-504.0,544.0
72.0,-304.0,312.0,-528.0,528.0
56.0,-232.0,288.0,-528.0,520.0
24.0,-288.0,264.0,-520.0,504.0
48.0,-312.0,304.0,-480.0,504.0
80.0,-328.0,304.0,-456.0,520.0
104.0,-232.0,312.0,-432.0,520.0
8.0,-280.0,264.0,-504.0,520.0
48.0,-376.0,280.0,-544.0,520.0
0.0,-352.0,232.0,-504.0,504.0
32.0,-240.0,264.0,-528.0,504.0
32.0,-304.0,232.0,-472.0,504.0
-40.0,-384.0,216.0,-496.0,424.0
-24.0,-432.0,200.0,-528.0,400.0
8.0,-336.0,264.0,-504.0,520.0
8.0,-360.0,240.0,-472.0,528.0
48.0,-256.0,288.0,-456.0,544.0
24.0,-360.0,240.0,-480.0,520.0
48.0,-304.0,312.0,-520.0,528.0
72.0,-240.0,328.0,-528.0,568.0
48.0,-232.0,280.0,-528.0,528.0
56.0,-240.0,312.0,-496.0,520.0
56.0,-312.0,312.0,-504.0,520.0
120.0,-288.0,312.0,-544.0,528.0
80.0,-280.0,336.0,-520.0,592.0
72.0,-264.0,280.0,-528.0,528.0
72.0,-328.0,288.0,-480.0,544.0
80.0,-288.0,304.0,-456.0,520.0
96.0,-216.0,360.0,-528.0,544.0
24.0,-288.0,304.0,-544.0,520.0
32.0,-360.0,264.0,-520.0,520.0
128.0,-232.0,352.0,-528.0,528.0
72.0,-216.0,280.0,-544.0,528.0
48.0,-352.0,280.0,-504.0,504.0
24.0,-280.0,232.0,-480.0,504.0
-16.0,-376.0,192.0,-400.0,520.0
0.0,-384.0,240.0,-496.0,520.0
24.0,-256.0,216.0,-504.0,504.0
-40.0,-496.0,200.0,-520.0,400.0
24.0,-328.0,288.0,-496.0,504.0
-24.0,-384.0,232.0,-472.0,504.0
96.0,-384.0,328.0,-504.0,528.0
96.0,-208.0,304.0,-520.0,520.0
96.0,-256.0,312.0,-504.0,520.0
72.0,-216.0,352.0,-496.0,528.0
56.0,-288.0,264.0,-448.0,544.0
56.0,-312.0,280.0,-552.0,520.0
56.0,-336.0,360.0,-528.0,528.0
72.0,-352.0,280.0,-528.0,520.0
72.0,-240.0,336.0,-520.0,528.0
72.0,-352.0,328.0,-520.0,528.0
32.0,-352.0,256.0,-496.0,520.0
56.0,-384.0,304.0,-544.0,528.0
72.0,-304.0,264.0,-448.0,528.0
104.0,-216.0,328.0,-504.0,528.0
56.0,-304.0,328.0,-528.0,520.0
56.0,-240.0,304.0,-528.0,528.0
8.0,-336.0,232.0,-528.0,496.0
48.0,-304.0,240.0,-408.0,504.0
96.0,-328.0,328.0,-448.0,552.0
24.0,-288.0,304.0,-504.0,400.0
72.0,-288.0,312.0,-480.0,520.0
48.0,-336.0,288.0,-480.0,520.0
0.0,-384.0,216.0,-472.0,408.0
80.0,-376.0,360.0,-504.0,528.0
32.0,-360.0,304.0,-528.0,528.0
72.0,-208.0,288.0,-504.0,544.0
24.0,-304.0,240.0,-472.0,504.0
48.0,-408.0,280.0,-480.0,400.0
32.0,-304.0,256.0,-504.0,504.0
72.0,-288.0,288.0,-544.0,528.0
48.0,-280.0,280.0,-504.0,504.0
24.0,-304.0,200.0,-456.0,504.0
48.0,-240.0,232.0,-520.0,504.0
32.0,-312.0,256.0,-496.0,520.0
32.0,-360.0,240.0,-520.0,384.0
0.0,-336.0,256.0,-504.0,496.0
0.0,-336.0,168.0,-504.0,424.0
-64.0,-312.0,280.0,-480.0,400.0
-24.0,-424.0,280.0,-496.0,504.0
-48.0,-384.0,240.0,-432.0,504.0
0.0,-360.0,240.0,-432.0,504.0
-48.0,-400.0,168.0,-504.0,504.0
-72.0,-424.0,168.0,-376.0,504.0
24.0,-384.0,264.0,-480.0,504.0
48.0,-288.0,240.0,-472.0,528.0
32.0,-336.0,216.0,-472.0,520.0
48.0,-288.0,232.0,-496.0,504.0
32.0,-376.0,240.0,-504.0,504.0
8.0,-360.0,216.0,-480.0,504.0
48.0,-456.0,288.0,-544.0,520.0
24.0,-312.0,216.0,-544.0,504.0
-48.0,-328.0,168.0,-400.0,504.0
56.0,-264.0,312.0,-496.0,552.0
24.0,-352.0,200.0,-544.0,504.0
-24.0,-280.0,264.0,-472.0,520.0
56.0,-264.0,256.0,-504.0,528.0
32.0,-216.0,240.0,-528.0,528.0
104.0,-144.0,264.0,-528.0,528.0
48.0,-288.0,256.0,-520.0,528.0
24.0,-328.0,280.0,-520.0,520.0
0.0,-264.0,216.0,-496.0,520.0
8.0,-304.0,240.0,-456.0,528.0
24.0,-256.0,192.0,-504.0,520.0
24.0,-304.0,240.0,-496.0,520.0
32.0,-304.0,256.0,-528.0,528.0
32.0,-336.0,256.0,-504.0,528.0
104.0,-312.0,336.0,-528.0,576.0
48.0,-304.0,264.0,-528.0,520.0
56.0,-264.0,328.0,-528.0,552.0
120.0,-264.0,288.0,-528.0,576.0
120.0,-264.0,328.0,-544.0,568.0
96.0,-264.0,264.0,-504.0,528.0
80.0,-240.0,264.0,-496.0,528.0
72.0,-304.0,256.0,-480.0,528.0
48.0,-328.0,264.0,-544.0,528.0
32.0,-384.0,256.0,-480.0,520.0
24.0,-312.0,264.0,-480.0,528.0
-16.0,-352.0,232.0,-544.0,504.0
-24.0,-288.0,264.0,-520.0,504.0
48.0,-304.0,280.0,-480.0,528.0
56.0,-312.0,232.0,-544.0,528.0
56.0,-192.0,240.0,-504.0,528.0
72.0,-400.0,336.0,-552.0,568.0
48.0,-304.0,264.0,-528.0,528.0
8.0,-280.0,192.0,-432.0,504.0
32.0,-328.0,264.0,-504.0,528.0
48.0,-240.0,256.0,-520.0,552.0
8.0,-256.0,240.0,-520.0,528.0
48.0,-256.0,216.0,-528.0,528.0
48.0,-232.0,280.0,-552.0,552.0
80.0,-216.0,336.0,-456.0,552.0
48.0,-424.0,288.0,-504.0,568.0
80.0,-192.0,312.0,-520.0,544.0
24.0,-312.0,256.0,-496.0,520.0
120.0,-160.0,304.0,-496.0,528.0
96.0,-208.0,328.0,-496.0,544.0
56.0,-288.0,280.0,-504.0,520.0
48.0,-280.0,240.0,-496.0,520.0
80.0,-256.0,288.0,-520.0,552.0
24.0,-264.0,200.0,-496.0,504.0
96.0,-168.0,328.0,-504.0,544.0
96.0,-256.0,312.0,-544.0,544.0
72.0,-280.0,304.0,-480.0,520.0
128.0,-192.0,312.0,-528.0,544.0
72.0,-360.0,280.0,-520.0,528.0
72.0,-208.0,288.0,-456.0,544.0
56.0,-352.0,280.0,-480.0,520.0
96.0,-352.0,312.0,-480.0,552.0
24.0,-376.0,256.0,-480.0,504.0
48.0,-256.0,280.0,-528.0,520.0
72.0,-288.0,280.0,-520.0,544.0
56.0,-216.0,280.0,-504.0,544.0
72.0,-232.0,288.0,-504.0,528.0
96.0,-256.0,280.0,-504.0,528.0
128.0,-280.0,312.0,-504.0,528.0
72.0,-336.0,352.0,-520.0,528.0
0.0,-352.0,256.0,-504.0,520.0
72.0,-240.0,304.0,-496.0,520.0
152.0,-64.0,336.0,-544.0,568.0
144.0,-160.0,352.0,-520.0,528.0
48.0,-304.0,232.0,-520.0,400.0
-24.0,-312.0,264.0,-496.0,496.0
32.0,-360.0,256.0,-528.0,520.0
48.0,-328.0,264.0,-504.0,528.0
56.0,-264.0,264.0,-520.0,528.0
96.0,-312.0,360.0,-544.0,552.0
144.0,-192.0,328.0,-520.0,544.0
48.0,-328.0,304.0,-504.0,520.0
48.0,-240.0,312.0,-528.0,504.0
104.0,-208.0,312.0,-528.0,504.0
56.0,-280.0,336.0,-520.0,520.0
128.0,-208.0,328.0,-504.0,552.0
80.0,-312.0,288.0,-472.0,528.0
72.0,-304.0,256.0,-496.0,504.0
-24.0,-352.0,192.0,-528.0,424.0
-24.0,-336.0,216.0,-528.0,408.0
48.0,-264.0,280.0,-496.0,504.0
128.0,-256.0,384.0,-528.0,528.0
80.0,-328.0,312.0,-496.0,528.0
80.0,-280.0,336.0,-520.0,520.0
56.0,-208.0,288.0,-504.0,504.0
80.0,-264.0,304.0,-528.0,528.0
56.0,-312.0,280.0,-504.0,504.0
56.0,-360.0,328.0,-520.0,528.0
32.0,-288.0,312.0,-528.0,504.0
0.0,-360.0,312.0,-448.0,504.0
48.0,-264.0,328.0,-496.0,504.0
48.0,-328.0,304.0,-472.0,504.0
32.0,-352.0,288.0,-496.0,504.0
8.0,-352.0,304.0,-520.0,504.0
56.0,-240.0,256.0,-528.0,504.0
32.0,-304.0,280.0,-520.0,520.0
48.0,-400.0,288.0,-520.0,504.0
48.0,-280.0,328.0,-480.0,504.0
32.0,-288.0,256.0,-472.0,504.0
56.0,-360.0,264.0,-480.0,504.0
56.0,-264.0,304.0,-504.0,504.0
24.0,-264.0,240.0,-528.0,504.0
72.0,-192.0,304.0,-520.0,504.0
48.0,-288.0,264.0,-520.0,504.0
48.0,-312.0,288.0,-520.0,504.0
-16.0,-304.0,232.0,-496.0,504.0
56.0,-352.0,312.0,-480.0,504.0
56.0,-192.0,264.0,-456.0,504.0
32.0,-312.0,264.0,-480.0,504.0
80.0,-216.0,328.0,-432.0,552.0
72.0,-336.0,360.0,-472.0,520.0
24.0,-304.0,240.0,-408.0,504.0
-96.0,-384.0,168.0,-504.0,408.0
24.0,-280.0,216.0,-480.0,496.0
-40.0,-312.0,168.0,-520.0,424.0
-16.0,-312.0,168.0,-448.0,504.0
24.0,-376.0,232.0,-504.0,504.0
0.0,-384.0,232.0,-504.0,504.0
32.0,-304.0,232.0,-480.0,520.0
24.0,-288.0,216.0,-496.0,496.0
-16.0,-384.0,192.0,-496.0,408.0
-72.0,-384.0,200.0,-480.0,408.0
24.0,-232.0,288.0,-432.0,520.0
