avg_ps,min_ps,max_ps,burst_ps,pause_ps
8.0,-312.0,280.0,-504.0,408.0
48.0,-376.0,288.0,-528.0,408.0
72.0,-168.0,304.0,-480.0,504.0
48.0,-288.0,312.0,-520.0,408.0
72.0,-256.0,360.0,-472.0,504.0
8.0,-232.0,216.0,-504.0,496.0
-40.0,-424.0,200.0,-504.0,400.0
-24.0,-360.0,256.0,-448.0,408.0
24.0,-304.0,280.0,-496.0,408.0
32.0,-360.0,264.0,-496.0,408.0
24.0,-264.0,240.0,-456.0,496.0
48.0,-280.0,352.0,-472.0,520.0
48.0,-336.0,304.0,-424.0,496.0
72.0,-256.0,312.0,-520.0,504.0
32.0,-336.0,312.0,-528.0,520.0
32.0,-328.0,280.0,-504.0,408.0
72.0,-232.0,360.0,-544.0,504.0
48.0,-304.0,304.0,-424.0,504.0
120.0,-240.0,384.0,-544.0,520.0
24.0,-280.0,264.0,-480.0,408.0
24.0,-328.0,312.0,-520.0,408.0
-16.0,-376.0,264.0,-544.0,400.0
32.0,-336.0,288.0,-496.0,504.0
56.0,-264.0,304.0,-504.0,504.0
96.0,-264.0,288.0,-496.0,504.0
96.0,-280.0,384.0,-448.0,520.0
48.0,-264.0,288.0,-472.0,408.0
48.0,-280.0,304.0,-496.0,504.0
96.0,-256.0,328.0,-472.0,504.0
48.0,-288.0,256.0,-480.0,520.0
72.0,-312.0,360.0,-496.0,424.0
96.0,-264.0,352.0,-496.0,504.0
80.0,-328.0,312.0,-504.0,496.0
32.0,-360.0,264.0,-504.0,424.0
56.0,-192.0,328.0,-504.0,504.0
72.0,-304.0,328.0,-472.0,504.0
56.0,-328.0,312.0,-496.0,408.0
56.0,-208.0,280.0,-520.0,408.0
0.0,-352.0,216.0,-520.0,376.0
24.0,-376.0,264.0,-480.0,400.0
32.0,-280.0,280.0,-504.0,424.0
56.0,-304.0,280.0,-496.0,408.0
152.0,-120.0,408.0,-496.0,520.0
96.0,-264.0,328.0,-480.0,504.0
-16.0,-424.0,240.0,-504.0,400.0
56.0,-256.0,304.0,-456.0,504.0
32.0,-288.0,256.0,-528.0,408.0
48.0,-264.0,312.0,-496.0,496.0
24.0,-336.0,264.0,-528.0,408.0
24.0,-360.0,336.0,-520.0,384.0
56.0,-216.0,328.0,-496.0,520.0
-40.0,-400.0,168.0,-504.0,408.0
-16.0,-232.0,216.0,-408.0,424.0
32.0,-256.0,288.0,-496.0,504.0
-24.0,-328.0,192.0,-472.0,408.0
-48.0,-360.0,176.0,-504.0,408.0
0.0,-304.0,240.0,-480.0,408.0
80.0,-240.0,336.0,-472.0,528.0
0.0,-408.0,240.0,-520.0,312.0
0.0,-336.0,240.0,-528.0,408.0
80.0,-264.0,288.0,-520.0,376.0
96.0,-264.0,336.0,-520.0,528.0
-16.0,-280.0,232.0,-504.0,424.0
-40.0,-336.0,176.0,-528.0,408.0
8.0,-312.0,280.0,-504.0,504.0
48.0,-232.0,280.0,-504.0,504.0
-64.0,-376.0,176.0,-496.0,424.0
-40.0,-336.0,232.0,-496.0,400.0
24.0,-360.0,232.0,-496.0,400.0
32.0,-376.0,280.0,-544.0,384.0
32.0,-360.0,304.0,-504.0,424.0
32.0,-304.0,304.0,-448.0,504.0
32.0,-256.0,256.0,-544.0,520.0
0.0,-280.0,256.0,-432.0,496.0
-40.0,-376.0,200.0,-528.0,408.0
80.0,-168.0,352.0,-528.0,568.0
128.0,-264.0,352.0,-504.0,520.0
24.0,-336.0,240.0,-448.0,504.0
56.0,-208.0,328.0,-432.0,528.0
104.0,-232.0,304.0,-520.0,528.0
48.0,-336.0,328.0,-528.0,520.0
24.0,-328.0,256.0,-520.0,408.0
96.0,-144.0,312.0,-520.0,520.0
32.0,-304.0,288.0,-456.0,496.0
0.0,-336.0,264.0,-520.0,520.0
32.0,-232.0,256.0,-480.0,504.0
-16.0,-424.0,232.0,-504.0,504.0
48.0,-288.0,336.0,-504.0,544.0
0.0,-352.0,216.0,-520.0,520.0
32.0,-336.0,232.0,-496.0,504.0
