avg_ps,min_ps,max_ps,burst_ps,pause_ps
48.0,-184.0,328.0,-520.0,424.0
48.0,-160.0,280.0,-456.0,408.0
48.0,-184.0,280.0,-520.0,408.0
-48.0,-304.0,152.0,-528.0,384.0
80.0,-96.0,336.0,-496.0,408.0
72.0,-144.0,304.0,-528.0,408.0
56.0,-184.0,352.0,-432.0,408.0
-24.0,-256.0,240.0,-496.0,384.0
-16.0,-240.0,264.0,-528.0,384.0
48.0,-192.0,304.0,-544.0,408.0
96.0,-184.0,360.0,-520.0,408.0
120.0,-160.0,376.0,-480.0,504.0
72.0,-144.0,264.0,-456.0,424.0
48.0,-168.0,328.0,-520.0,384.0
56.0,-160.0,312.0,-496.0,408.0
96.0,-112.0,384.0,-496.0,408.0
104.0,-136.0,352.0,-496.0,424.0
-16.0,-256.0,280.0,-496.0,352.0
-64.0,-256.0,192.0,-480.0,384.0
-24.0,-232.0,328.0,-520.0,400.0
8.0,-208.0,232.0,-504.0,408.0
-24.0,-256.0,168.0,-544.0,408.0
24.0,-216.0,240.0,-544.0,408.0
48.0,-192.0,256.0,-520.0,408.0
48.0,-208.0,288.0,-432.0,424.0
144.0,-72.0,360.0,-496.0,496.0
48.0,-208.0,256.0,-520.0,424.0
24.0,-168.0,216.0,-472.0,408.0
48.0,-168.0,288.0,-528.0,424.0
8.0,-192.0,216.0,-496.0,408.0
32.0,-184.0,256.0,-504.0,424.0
48.0,-240.0,400.0,-504.0,408.0
96.0,-112.0,336.0,-504.0,496.0
80.0,-120.0,336.0,-472.0,424.0
0.0,-216.0,304.0,-520.0,400.0
8.0,-192.0,232.0,-520.0,408.0
48.0,-184.0,312.0,-504.0,424.0
80.0,-232.0,304.0,-520.0,408.0
80.0,-232.0,304.0,-520.0,408.0
32.0,-184.0,312.0,-480.0,408.0
48.0,-232.0,256.0,-504.0,408.0
56.0,-208.0,360.0,-472.0,408.0
48.0,-264.0,328.0,-504.0,408.0
48.0,-216.0,280.0,-504.0,408.0
32.0,-216.0,288.0,-496.0,400.0
-24.0,-240.0,200.0,-496.0,400.0
-64.0,-288.0,216.0,-528.0,408.0
24.0,-168.0,200.0,-496.0,408.0
24.0,-240.0,256.0,-480.0,400.0
-16.0,-216.0,192.0,-496.0,408.0
24.0,-232.0,216.0,-480.0,424.0
56.0,-216.0,352.0,-528.0,496.0
48.0,-232.0,288.0,-504.0,400.0
72.0,-136.0,312.0,-504.0,496.0
-16.0,-240.0,216.0,-520.0,408.0
8.0,-184.0,240.0,-528.0,408.0
8.0,-208.0,200.0,-520.0,424.0
0.0,-264.0,256.0,-520.0,384.0
32.0,-168.0,240.0,-520.0,424.0
0.0,-232.0,256.0,-480.0,408.0
-72.0,-264.0,192.0,-496.0,400.0
-48.0,-264.0,192.0,-472.0,408.0
80.0,-264.0,352.0,-472.0,520.0
24.0,-240.0,200.0,-472.0,424.0
56.0,-144.0,288.0,-472.0,424.0
24.0,-232.0,256.0,-504.0,408.0
32.0,-184.0,256.0,-504.0,424.0
80.0,-96.0,312.0,-448.0,496.0
48.0,-264.0,280.0,-472.0,424.0
32.0,-240.0,256.0,-456.0,400.0
72.0,-160.0,288.0,-408.0,504.0
72.0,-160.0,288.0,-408.0,504.0
32.0,-208.0,264.0,-480.0,496.0
96.0,-144.0,336.0,-496.0,520.0
48.0,-184.0,240.0,-528.0,424.0
0.0,-208.0,232.0,-520.0,424.0
8.0,-184.0,216.0,-264.0,424.0
56.0,-136.0,376.0,-496.0,496.0
32.0,-184.0,232.0,-520.0,424.0
48.0,-192.0,280.0,-480.0,496.0
24.0,-216.0,256.0,-472.0,408.0
-16.0,-232.0,256.0,-528.0,408.0
-16.0,-232.0,256.0,-528.0,408.0
8.0,-288.0,232.0,-496.0,424.0
0.0,-168.0,176.0,-472.0,424.0
8.0,-232.0,256.0,-472.0,424.0
-16.0,-264.0,288.0,-424.0,408.0
-48.0,-264.0,152.0,-376.0,424.0
-48.0,-280.0,216.0,-520.0,408.0
8.0,-256.0,192.0,-480.0,424.0
-16.0,-232.0,264.0,-480.0,408.0
48.0,-240.0,336.0,-496.0,408.0
48.0,-184.0,264.0,-448.0,504.0
32.0,-264.0,288.0,-472.0,496.0
48.0,-208.0,264.0,-520.0,496.0
-16.0,-240.0,192.0,-528.0,496.0
104.0,-136.0,376.0,-472.0,520.0
56.0,-240.0,312.0,-480.0,520.0
48.0,-208.0,280.0,-520.0,504.0
72.0,-160.0,288.0,-480.0,504.0
72.0,-136.0,288.0,-528.0,496.0
56.0,-168.0,280.0,-504.0,496.0
8.0,-192.0,256.0,-480.0,504.0
104.0,-112.0,376.0,-520.0,504.0
24.0,-216.0,304.0,-504.0,496.0
0.0,-256.0,256.0,-544.0,424.0
56.0,-184.0,304.0,-528.0,504.0
104.0,-160.0,336.0,-520.0,504.0
56.0,-144.0,288.0,-472.0,496.0
144.0,-72.0,352.0,-504.0,520.0
176.0,-136.0,432.0,-472.0,528.0
104.0,-144.0,408.0,-504.0,504.0
56.0,-144.0,328.0,-480.0,424.0
48.0,-208.0,328.0,-496.0,496.0
24.0,-256.0,264.0,-448.0,408.0
24.0,-256.0,264.0,-448.0,408.0
24.0,-264.0,232.0,-496.0,424.0
-24.0,-240.0,200.0,-496.0,408.0
-64.0,-280.0,192.0,-456.0,408.0
-40.0,-312.0,280.0,-480.0,408.0
72.0,-112.0,336.0,-504.0,496.0
32.0,-232.0,288.0,-520.0,384.0
0.0,-240.0,216.0,-504.0,424.0
104.0,-168.0,360.0,-448.0,504.0
56.0,-216.0,376.0,-520.0,528.0
56.0,-232.0,304.0,-544.0,496.0
56.0,-160.0,328.0,-496.0,496.0
56.0,-160.0,328.0,-496.0,496.0
120.0,-112.0,328.0,-504.0,504.0
128.0,-64.0,360.0,-480.0,504.0
104.0,-96.0,376.0,-480.0,504.0
56.0,-144.0,280.0,-520.0,496.0
48.0,-192.0,304.0,-520.0,408.0
8.0,-280.0,264.0,-496.0,408.0
48.0,-208.0,288.0,-448.0,408.0
80.0,-144.0,336.0,-496.0,496.0
8.0,-240.0,264.0,-448.0,408.0
56.0,-208.0,304.0,-520.0,504.0
104.0,-136.0,336.0,-480.0,496.0
168.0,-48.0,424.0,-480.0,520.0
120.0,-144.0,352.0,-528.0,504.0
72.0,-256.0,352.0,-520.0,424.0
24.0,-232.0,280.0,-480.0,408.0
-16.0,-280.0,232.0,-496.0,408.0
56.0,-232.0,336.0,-496.0,520.0
-48.0,-256.0,200.0,-480.0,408.0
-72.0,-280.0,168.0,-528.0,408.0
-48.0,-264.0,216.0,-520.0,408.0
0.0,-264.0,240.0,-496.0,424.0
0.0,-264.0,232.0,-520.0,408.0
-40.0,-256.0,232.0,-496.0,400.0
-40.0,-256.0,232.0,-448.0,424.0
48.0,-232.0,288.0,-504.0,504.0
56.0,-208.0,288.0,-472.0,504.0
24.0,-256.0,280.0,-504.0,424.0
56.0,-160.0,280.0,-504.0,408.0
8.0,-184.0,240.0,-520.0,496.0
56.0,-184.0,360.0,-504.0,520.0
80.0,-240.0,328.0,-528.0,408.0
96.0,-112.0,336.0,-472.0,504.0
48.0,-160.0,264.0,-520.0,424.0
48.0,-192.0,312.0,-472.0,496.0
56.0,-168.0,304.0,-432.0,496.0
120.0,-112.0,352.0,-520.0,504.0
72.0,-168.0,336.0,-504.0,504.0
152.0,-120.0,352.0,-480.0,520.0
32.0,-256.0,288.0,-456.0,408.0
144.0,-160.0,352.0,-520.0,504.0
120.0,-120.0,352.0,-520.0,504.0
72.0,-216.0,280.0,-504.0,408.0
72.0,-112.0,400.0,-520.0,504.0
32.0,-216.0,336.0,-480.0,408.0
-16.0,-256.0,240.0,-480.0,408.0
32.0,-168.0,280.0,-472.0,424.0
8.0,-304.0,264.0,-528.0,408.0
-40.0,-240.0,200.0,-504.0,408.0
-16.0,-288.0,264.0,-528.0,408.0
32.0,-208.0,264.0,-496.0,424.0
48.0,-168.0,328.0,-504.0,504.0
72.0,-144.0,336.0,-496.0,496.0
56.0,-208.0,304.0,-496.0,504.0
56.0,-168.0,376.0,-472.0,496.0
48.0,-184.0,376.0,-472.0,496.0
48.0,-192.0,280.0,-504.0,408.0
-48.0,-304.0,152.0,-448.0,384.0
-16.0,-264.0,216.0,-528.0,424.0
-16.0,-288.0,256.0,-504.0,424.0
-112.0,-328.0,104.0,-480.0,408.0
-112.0,-304.0,128.0,-520.0,408.0
-40.0,-256.0,192.0,-480.0,408.0
-64.0,-280.0,144.0,-480.0,424.0
0.0,-232.0,216.0,-496.0,424.0
-24.0,-304.0,280.0,-504.0,520.0
8.0,-280.0,304.0,-496.0,504.0
104.0,-168.0,304.0,-520.0,504.0
96.0,-232.0,352.0,-384.0,504.0
96.0,-136.0,328.0,-528.0,504.0
56.0,-216.0,304.0,-448.0,520.0
56.0,-208.0,336.0,-504.0,504.0
48.0,-216.0,328.0,-480.0,504.0
32.0,-232.0,280.0,-408.0,520.0
32.0,-216.0,240.0,-480.0,496.0
-40.0,-336.0,240.0,-504.0,408.0
-48.0,-304.0,256.0,-528.0,424.0
-48.0,-304.0,152.0,-456.0,408.0
32.0,-192.0,304.0,-480.0,504.0
-40.0,-264.0,200.0,-504.0,504.0
48.0,-168.0,304.0,-480.0,504.0
-24.0,-280.0,216.0,-496.0,424.0
-64.0,-288.0,192.0,-496.0,424.0
56.0,-208.0,312.0,-528.0,504.0
48.0,-240.0,240.0,-528.0,520.0
8.0,-216.0,240.0,-504.0,496.0
96.0,-208.0,304.0,-504.0,504.0
96.0,-112.0,304.0,-544.0,520.0
120.0,-168.0,312.0,-528.0,520.0
80.0,-232.0,352.0,-520.0,528.0
48.0,-192.0,304.0,-544.0,504.0
48.0,-208.0,304.0,-528.0,504.0
0.0,-216.0,240.0,-528.0,496.0
-24.0,-312.0,216.0,-520.0,496.0
0.0,-192.0,240.0,-528.0,496.0
-40.0,-288.0,200.0,-520.0,504.0
32.0,-240.0,256.0,-480.0,504.0
0.0,-264.0,240.0,-520.0,496.0
-16.0,-240.0,200.0,-528.0,504.0
56.0,-160.0,304.0,-504.0,504.0
8.0,-232.0,232.0,-520.0,496.0
-40.0,-304.0,232.0,-472.0,424.0
48.0,-264.0,288.0,-448.0,504.0
120.0,-112.0,352.0,-504.0,544.0
24.0,-240.0,264.0,-472.0,504.0
-40.0,-352.0,232.0,-504.0,408.0
-24.0,-304.0,200.0,-408.0,496.0
0.0,-264.0,216.0,-480.0,504.0
32.0,-216.0,288.0,-520.0,504.0
24.0,-232.0,264.0,-528.0,496.0
8.0,-216.0,288.0,-480.0,504.0
32.0,-192.0,264.0,-504.0,504.0
96.0,-192.0,288.0,-472.0,520.0
48.0,-240.0,240.0,-424.0,520.0
48.0,-192.0,280.0,-496.0,520.0
8.0,-256.0,240.0,-504.0,504.0
56.0,-168.0,280.0,-528.0,544.0
48.0,-264.0,328.0,-520.0,520.0
56.0,-160.0,304.0,-472.0,520.0
104.0,-136.0,328.0,-528.0,520.0
104.0,-136.0,328.0,-528.0,520.0
80.0,-192.0,312.0,-496.0,504.0
128.0,-112.0,352.0,-504.0,528.0
56.0,-208.0,240.0,-472.0,504.0
0.0,-264.0,232.0,-472.0,504.0
8.0,-232.0,216.0,-520.0,504.0
24.0,-184.0,216.0,-456.0,504.0
80.0,-160.0,312.0,-480.0,504.0
96.0,-184.0,312.0,-544.0,520.0
56.0,-208.0,280.0,-544.0,504.0
8.0,-256.0,232.0,-520.0,504.0
-40.0,-240.0,168.0,-496.0,496.0
-16.0,-336.0,192.0,-528.0,504.0
-24.0,-264.0,240.0,-520.0,504.0
8.0,-232.0,192.0,-496.0,496.0
24.0,-256.0,264.0,-496.0,504.0
72.0,-168.0,304.0,-528.0,520.0
32.0,-264.0,200.0,-472.0,504.0
56.0,-168.0,304.0,-528.0,520.0
32.0,-208.0,256.0,-504.0,520.0
48.0,-144.0,288.0,-480.0,528.0
-16.0,-288.0,168.0,-448.0,424.0
-64.0,-312.0,192.0,-504.0,504.0
-64.0,-312.0,192.0,-504.0,504.0
0.0,-256.0,232.0,-528.0,496.0
48.0,-216.0,240.0,-520.0,504.0
24.0,-192.0,192.0,-496.0,496.0
48.0,-184.0,264.0,-520.0,520.0
8.0,-256.0,232.0,-520.0,520.0
96.0,-160.0,352.0,-528.0,552.0
48.0,-184.0,240.0,-504.0,504.0
8.0,-232.0,200.0,-496.0,504.0
48.0,-208.0,240.0,-448.0,504.0
104.0,-144.0,304.0,-504.0,544.0
128.0,-48.0,336.0,-504.0,552.0
48.0,-240.0,288.0,-496.0,520.0
48.0,-280.0,280.0,-480.0,528.0
48.0,-232.0,264.0,-504.0,504.0
80.0,-120.0,288.0,-504.0,528.0
24.0,-312.0,232.0,-528.0,520.0
8.0,-256.0,216.0,-528.0,520.0
-48.0,-304.0,264.0,-528.0,496.0
48.0,-168.0,264.0,-528.0,528.0
48.0,-184.0,256.0,-504.0,520.0
72.0,-160.0,288.0,-480.0,528.0
48.0,-232.0,264.0,-544.0,544.0
48.0,-216.0,288.0,-520.0,528.0
80.0,-184.0,288.0,-504.0,520.0
104.0,-136.0,312.0,-528.0,568.0
72.0,-160.0,288.0,-456.0,520.0
32.0,-168.0,216.0,-504.0,504.0
48.0,-208.0,264.0,-504.0,504.0
48.0,-168.0,240.0,-528.0,504.0
168.0,-96.0,336.0,-528.0,552.0
120.0,-88.0,312.0,-528.0,528.0
128.0,-120.0,312.0,-424.0,544.0
104.0,-144.0,304.0,-520.0,528.0
96.0,-168.0,352.0,-472.0,528.0
-16.0,-264.0,232.0,-504.0,504.0
56.0,-216.0,304.0,-480.0,528.0
96.0,-192.0,352.0,-504.0,576.0
144.0,-112.0,336.0,-504.0,528.0
80.0,-184.0,304.0,-528.0,520.0
56.0,-168.0,280.0,-504.0,504.0
80.0,-288.0,352.0,-496.0,528.0
96.0,-136.0,312.0,-544.0,504.0
128.0,-88.0,352.0,-520.0,544.0
56.0,-160.0,256.0,-456.0,504.0
56.0,-208.0,312.0,-504.0,528.0
56.0,-240.0,264.0,-504.0,504.0
72.0,-192.0,312.0,-528.0,504.0
152.0,-96.0,384.0,-504.0,552.0
80.0,-120.0,288.0,-496.0,504.0
96.0,-232.0,312.0,-520.0,504.0
144.0,-112.0,400.0,-544.0,552.0
24.0,-256.0,280.0,-472.0,504.0
48.0,-144.0,232.0,-520.0,496.0
-40.0,-280.0,152.0,-480.0,496.0
32.0,-256.0,240.0,-496.0,504.0
32.0,-256.0,240.0,-496.0,504.0
-64.0,-360.0,192.0,-472.0,408.0
-24.0,-360.0,200.0,-520.0,504.0
24.0,-216.0,280.0,-528.0,504.0
-24.0,-288.0,240.0,-480.0,496.0
0.0,-280.0,216.0,-528.0,408.0
48.0,-184.0,256.0,-520.0,496.0
80.0,-112.0,360.0,-504.0,528.0
80.0,-184.0,288.0,-520.0,504.0
48.0,-216.0,304.0,-496.0,520.0
-16.0,-240.0,232.0,-520.0,496.0
48.0,-160.0,288.0,-480.0,520.0
-40.0,-312.0,256.0,-504.0,520.0
-112.0,-360.0,176.0,-520.0,400.0
32.0,-280.0,280.0,-504.0,504.0
48.0,-288.0,288.0,-480.0,504.0
80.0,-160.0,336.0,-544.0,544.0
32.0,-216.0,240.0,-520.0,504.0
0.0,-280.0,200.0,-384.0,496.0
80.0,-192.0,304.0,-544.0,544.0
48.0,-208.0,288.0,-472.0,496.0
104.0,-136.0,312.0,-528.0,544.0
32.0,-256.0,352.0,-472.0,520.0
56.0,-256.0,264.0,-496.0,504.0
48.0,-256.0,256.0,-480.0,504.0
0.0,-240.0,240.0,-528.0,504.0
8.0,-232.0,232.0,-496.0,496.0
-24.0,-256.0,192.0,-496.0,504.0
48.0,-264.0,288.0,-528.0,504.0
80.0,-192.0,312.0,-528.0,520.0
48.0,-216.0,264.0,-544.0,504.0
48.0,-168.0,256.0,-520.0,496.0
0.0,-264.0,232.0,-504.0,504.0
24.0,-280.0,240.0,-504.0,504.0
24.0,-280.0,240.0,-504.0,504.0
72.0,-184.0,280.0,-528.0,504.0
48.0,-232.0,304.0,-448.0,528.0
48.0,-216.0,232.0,-504.0,520.0
-48.0,-384.0,232.0,-528.0,504.0
32.0,-240.0,240.0,-528.0,504.0
8.0,-208.0,256.0,-504.0,528.0
32.0,-232.0,264.0,-520.0,520.0
56.0,-144.0,288.0,-520.0,520.0
120.0,-168.0,304.0,-528.0,520.0
96.0,-120.0,352.0,-520.0,544.0
72.0,-184.0,304.0,-544.0,528.0
104.0,-144.0,328.0,-504.0,528.0
72.0,-216.0,280.0,-528.0,528.0
96.0,-168.0,328.0,-544.0,520.0
0.0,-288.0,240.0,-544.0,504.0
96.0,-136.0,328.0,-528.0,528.0
152.0,-72.0,328.0,-528.0,552.0
128.0,-192.0,336.0,-528.0,520.0
72.0,-192.0,304.0,-496.0,520.0
96.0,-160.0,312.0,-544.0,520.0
72.0,-144.0,352.0,-520.0,504.0
96.0,-120.0,384.0,-504.0,544.0
80.0,-184.0,312.0,-480.0,528.0
32.0,-192.0,240.0,-520.0,504.0
-16.0,-232.0,264.0,-528.0,424.0
104.0,-192.0,352.0,-480.0,520.0
152.0,-136.0,408.0,-520.0,528.0
80.0,-144.0,360.0,-480.0,520.0
128.0,-120.0,360.0,-456.0,528.0
24.0,-304.0,216.0,-480.0,408.0
-24.0,-264.0,200.0,-504.0,496.0
48.0,-160.0,264.0,-496.0,504.0
80.0,-168.0,288.0,-544.0,496.0
120.0,-120.0,352.0,-568.0,528.0
56.0,-208.0,288.0,-496.0,504.0
8.0,-232.0,232.0,-480.0,496.0
-64.0,-304.0,176.0,-432.0,408.0
120.0,-208.0,376.0,-504.0,528.0
48.0,-144.0,288.0,-528.0,504.0
48.0,-216.0,352.0,-520.0,520.0
-16.0,-360.0,304.0,-496.0,408.0
32.0,-216.0,240.0,-480.0,496.0
96.0,-232.0,312.0,-544.0,504.0
80.0,-256.0,288.0,-528.0,504.0
96.0,-136.0,336.0,-504.0,520.0
96.0,-136.0,336.0,-504.0,520.0
48.0,-192.0,256.0,-472.0,496.0
72.0,-184.0,328.0,-400.0,520.0
56.0,-160.0,312.0,-424.0,504.0
32.0,-240.0,360.0,-448.0,496.0
8.0,-208.0,200.0,-504.0,424.0
0.0,-216.0,216.0,-496.0,496.0
80.0,-192.0,312.0,-528.0,504.0
80.0,-160.0,288.0,-496.0,504.0
72.0,-192.0,304.0,-456.0,496.0
48.0,-208.0,256.0,-504.0,504.0
32.0,-256.0,288.0,-472.0,504.0
24.0,-208.0,264.0,-504.0,504.0
-16.0,-264.0,200.0,-496.0,424.0
104.0,-120.0,328.0,-504.0,520.0
176.0,-136.0,408.0,-496.0,520.0
216.0,-16.0,400.0,-552.0,504.0
168.0,-48.0,336.0,-528.0,504.0
80.0,-160.0,304.0,-496.0,528.0
128.0,-72.0,360.0,-520.0,528.0
152.0,-136.0,408.0,-480.0,528.0
120.0,-136.0,336.0,-528.0,528.0
120.0,-192.0,376.0,-504.0,504.0
56.0,-232.0,336.0,-504.0,496.0
56.0,-208.0,336.0,-496.0,504.0
80.0,-136.0,304.0,-496.0,496.0
80.0,-144.0,376.0,-504.0,528.0
32.0,-264.0,240.0,-504.0,408.0
56.0,-216.0,336.0,-504.0,496.0
-24.0,-240.0,216.0,-496.0,424.0
-24.0,-240.0,216.0,-496.0,424.0
-64.0,-312.0,152.0,-528.0,408.0
-16.0,-256.0,328.0,-520.0,424.0
96.0,-112.0,328.0,-496.0,496.0
48.0,-288.0,304.0,-456.0,504.0
32.0,-216.0,304.0,-504.0,424.0
56.0,-136.0,376.0,-448.0,504.0
8.0,-192.0,232.0,-520.0,504.0
72.0,-144.0,328.0,-432.0,496.0
24.0,-240.0,304.0,-480.0,424.0
72.0,-184.0,352.0,-480.0,504.0
48.0,-208.0,304.0,-448.0,424.0
96.0,-208.0,312.0,-504.0,496.0
104.0,-88.0,328.0,-496.0,496.0
56.0,-160.0,288.0,-504.0,496.0
24.0,-304.0,256.0,-528.0,408.0
8.0,-328.0,264.0,-496.0,408.0
24.0,-264.0,232.0,-456.0,424.0
-88.0,-312.0,128.0,-520.0,408.0
-48.0,-280.0,256.0,-424.0,408.0
8.0,-280.0,288.0,-456.0,400.0
-40.0,-280.0,152.0,-496.0,408.0
-24.0,-280.0,264.0,-520.0,408.0
-16.0,-304.0,240.0,-504.0,504.0
56.0,-160.0,280.0,-472.0,496.0
24.0,-216.0,240.0,-528.0,424.0
48.0,-280.0,328.0,-520.0,504.0
-24.0,-264.0,232.0,-544.0,400.0
0.0,-256.0,240.0,-480.0,504.0
8.0,-256.0,232.0,-520.0,496.0
48.0,-184.0,264.0,-456.0,504.0
-16.0,-240.0,256.0,-520.0,424.0
-16.0,-208.0,192.0,-424.0,496.0
32.0,-232.0,232.0,-496.0,496.0
24.0,-184.0,264.0,-496.0,528.0
48.0,-216.0,288.0,-496.0,504.0
8.0,-280.0,240.0,-504.0,496.0
32.0,-216.0,312.0,-520.0,504.0
-40.0,-280.0,200.0,-480.0,496.0
104.0,-120.0,312.0,-528.0,504.0
104.0,-208.0,336.0,-496.0,504.0
96.0,-144.0,312.0,-520.0,520.0
104.0,-184.0,304.0,-424.0,504.0
104.0,-120.0,360.0,-480.0,520.0
0.0,-192.0,200.0,-504.0,496.0
-40.0,-240.0,232.0,-448.0,496.0
-48.0,-328.0,192.0,-448.0,424.0
-48.0,-280.0,168.0,-456.0,400.0
48.0,-256.0,280.0,-456.0,520.0
80.0,-184.0,280.0,-472.0,504.0
120.0,-96.0,336.0,-528.0,504.0
0.0,-304.0,264.0,-504.0,496.0
48.0,-160.0,280.0,-496.0,504.0
32.0,-256.0,304.0,-432.0,504.0
104.0,-144.0,352.0,-520.0,544.0
120.0,-120.0,352.0,-520.0,528.0
72.0,-160.0,280.0,-520.0,504.0
104.0,-88.0,304.0,-504.0,504.0
104.0,-96.0,336.0,-520.0,520.0
120.0,-168.0,376.0,-504.0,504.0
96.0,-120.0,352.0,-528.0,504.0
48.0,-208.0,352.0,-496.0,496.0
-40.0,-280.0,152.0,-472.0,408.0
24.0,-208.0,304.0,-456.0,496.0
80.0,-184.0,336.0,-504.0,504.0
104.0,-120.0,384.0,-528.0,504.0
128.0,-160.0,312.0,-504.0,520.0
128.0,-120.0,408.0,-504.0,520.0
56.0,-184.0,280.0,-544.0,424.0
32.0,-184.0,312.0,-504.0,496.0
56.0,-160.0,280.0,-448.0,504.0
72.0,-160.0,312.0,-520.0,520.0
8.0,-232.0,312.0,-504.0,496.0
24.0,-232.0,352.0,-496.0,504.0
104.0,-96.0,384.0,-496.0,504.0
48.0,-168.0,256.0,-520.0,496.0
0.0,-264.0,216.0,-448.0,496.0
48.0,-168.0,264.0,-520.0,496.0
96.0,-168.0,360.0,-528.0,496.0
72.0,-144.0,280.0,-504.0,504.0
80.0,-184.0,312.0,-504.0,496.0
48.0,-216.0,304.0,-504.0,504.0
80.0,-184.0,312.0,-472.0,504.0
48.0,-216.0,280.0,-520.0,504.0
144.0,-232.0,376.0,-480.0,520.0
56.0,-192.0,328.0,-496.0,504.0
96.0,-264.0,360.0,-480.0,400.0
80.0,-144.0,352.0,-472.0,504.0
96.0,-192.0,336.0,-520.0,504.0
104.0,-208.0,376.0,-520.0,504.0
144.0,-160.0,376.0,-520.0,504.0
72.0,-232.0,328.0,-504.0,424.0
96.0,-160.0,328.0,-480.0,496.0
144.0,-120.0,408.0,-472.0,520.0
56.0,-144.0,312.0,-480.0,424.0
32.0,-184.0,280.0,-528.0,424.0
96.0,-160.0,336.0,-448.0,496.0
72.0,-192.0,360.0,-480.0,408.0
56.0,-184.0,304.0,-480.0,496.0
72.0,-136.0,336.0,-496.0,424.0
152.0,-16.0,432.0,-456.0,520.0
56.0,-144.0,304.0,-504.0,480.0
120.0,-120.0,352.0,-496.0,496.0
104.0,-120.0,336.0,-520.0,496.0
48.0,-168.0,280.0,-528.0,424.0
96.0,-136.0,336.0,-528.0,424.0
120.0,-96.0,328.0,-448.0,408.0
96.0,-112.0,352.0,-496.0,424.0
8.0,-256.0,352.0,-504.0,400.0
-16.0,-240.0,192.0,-496.0,408.0
48.0,-160.0,304.0,-520.0,424.0
0.0,-232.0,216.0,-504.0,400.0
48.0,-216.0,312.0,-520.0,520.0
104.0,-144.0,360.0,-504.0,496.0
0.0,-240.0,256.0,-504.0,408.0
-48.0,-240.0,256.0,-480.0,400.0
-48.0,-264.0,200.0,-504.0,400.0
24.0,-184.0,216.0,-520.0,424.0
24.0,-232.0,264.0,-496.0,408.0
8.0,-216.0,280.0,-520.0,424.0
-48.0,-256.0,232.0,-496.0,408.0
80.0,-256.0,408.0,-504.0,520.0
56.0,-192.0,352.0,-504.0,504.0
8.0,-208.0,232.0,-480.0,408.0
24.0,-208.0,264.0,-504.0,424.0
48.0,-216.0,304.0,-496.0,408.0
48.0,-256.0,304.0,-504.0,384.0
8.0,-208.0,200.0,-528.0,424.0
8.0,-232.0,200.0,-480.0,424.0
24.0,-240.0,264.0,-504.0,424.0
32.0,-280.0,312.0,-496.0,408.0
48.0,-184.0,264.0,-504.0,496.0
24.0,-208.0,232.0,-480.0,496.0
56.0,-184.0,312.0,-520.0,424.0
80.0,-192.0,336.0,-504.0,496.0
48.0,-184.0,288.0,-480.0,408.0
24.0,-232.0,264.0,-520.0,424.0
-16.0,-240.0,232.0,-496.0,424.0
48.0,-304.0,312.0,-496.0,408.0
56.0,-168.0,280.0,-400.0,496.0
